TransactionID,AccountID,Date,Type,Amount,Fee
1785,136.0,2014-05-18 02:22:24,Deposit,2846.81,50
1786,136.0,2014-05-20 16:52:11,Deposit,578.51,50
1787,144.0,2014-05-22 23:31:28,Transfer,210.35,0
1788,146.0,2014-05-24 17:42:59,Withdrawal,457.65,100
1789,109.0,2014-05-27 11:26:33,Deposit,1530.96,50
179,108.0,2001-06-24 09:00:50,Deposit,2978.64,50
1790,90.0,2014-05-29 02:35:19,Deposit,2731.06,50
1791,35.0,2014-06-02 05:05:33,Deposit,1577.89,50
1792,82.0,2014-06-03 01:18:51,Deposit,671.76,50
1793,142.0,2014-06-06 10:19:12,Withdrawal,2167.44,100
1794,106.0,2014-06-06 20:06:50,Transfer,436.71,0
1795,122.0,2014-06-14 00:57:47,Transfer,2691.62,0
1796,39.0,2014-06-14 21:08:28,Deposit,297.93,50
1797,35.0,2014-06-15 07:02:55,Deposit,580.5,50
1798,75.0,2014-06-16 07:24:12,Deposit,740.1799999999998,50
1799,10.0,2014-06-26 09:16:07,Deposit,85.84,5
18,136.0,2000-02-23 08:49:31,Deposit,2150.28,50
180,11.0,2001-06-28 01:04:33,Withdrawal,66.04,100
1800,38.0,2014-06-26 11:12:55,Deposit,507.36,5
1801,109.0,2014-06-30 08:32:57,Deposit,2845.24,50
1802,136.0,2014-07-02 18:31:17,Deposit,1456.15,50
1803,97.0,2014-07-05 22:08:16,Transfer,1433.26,0
1804,36.0,2014-07-05 22:21:50,Transfer,1945.12,0
1805,15.0,2014-07-13 05:41:54,Deposit,1731.32,5
1806,90.0,2014-07-13 12:04:38,Deposit,1250.54,50
1807,85.0,2014-07-13 21:17:41,Transfer,1893.22,0
1808,67.0,2014-07-13 23:51:16,Deposit,1549.54,50
1809,22.0,2014-07-16 14:17:53,Transfer,1762.5,0
181,87.0,2001-06-28 21:52:34,Deposit,264.05,50
1810,15.0,2014-07-20 12:44:31,Transfer,740.24,0
1811,10.0,2014-07-21 15:58:48,Withdrawal,492.06,100
1812,36.0,2014-07-26 07:30:39,Deposit,1570.12,5
1813,1.0,2014-07-26 08:53:25,Deposit,1997.17,50
1814,51.0,2014-07-26 20:10:20,Deposit,1925.26,50
1815,148.0,2014-08-05 05:24:40,Deposit,1961.4,5
1816,90.0,2014-08-13 03:20:32,Deposit,285.45,50
1817,140.0,2014-08-19 16:06:04,Deposit,2688.32,50
1818,64.0,2014-08-19 22:09:10,Transfer,2463.62,0
1819,127.0,2014-08-23 21:42:38,Deposit,120.02,50
182,84.0,2001-06-29 15:07:23,Transfer,1378.68,0
1820,130.0,2014-08-26 03:53:37,Transfer,70.8,0
1821,136.0,2014-08-26 13:33:25,Deposit,1062.35,50
1822,98.0,2014-09-02 03:02:52,Deposit,1255.53,50
1823,6.0,2014-09-03 08:34:10,Deposit,506.66,5
1824,84.0,2014-09-03 10:23:24,Withdrawal,526.98,100
1825,40.0,2014-09-04 02:47:50,Withdrawal,2977.42,100
1826,79.0,2014-09-09 04:09:48,Deposit,1659.5,50
1827,20.0,2014-09-10 01:46:18,Deposit,2065.14,5
1828,85.0,2014-09-10 16:59:50,Deposit,742.14,5
1829,136.0,2014-09-12 01:47:22,Deposit,919.06,50
183,22.0,2001-06-29 15:29:54,Deposit,1664.66,5
1830,144.0,2014-09-12 05:48:54,Deposit,1153.55,5
1831,46.0,2014-09-19 12:31:01,Deposit,1077.09,50
1832,100.0,2014-09-24 06:18:03,Deposit,338.1,50
1833,54.0,2014-10-04 01:27:02,Transfer,1986.25,0
1834,20.0,2014-10-04 03:21:57,Deposit,1518.14,5
1835,24.0,2014-10-05 01:34:02,Deposit,1032.64,50
1836,2.0,2014-10-08 11:06:02,Deposit,2424.37,50
1837,8.0,2014-10-11 08:19:58,Deposit,145.93,50
1838,98.0,2014-10-15 21:52:07,Deposit,1150.88,50
1839,23.0,2014-10-16 16:33:55,Deposit,930.53,50
184,91.0,2001-07-01 04:26:48,Deposit,2235.19,50
1840,39.0,2014-10-22 08:29:13,Deposit,1183.57,50
1841,52.0,2014-10-29 15:03:58,Deposit,2594.41,50
1842,40.0,2014-10-29 18:58:31,Withdrawal,2523.9,100
1843,115.0,2014-10-30 17:49:08,Deposit,2425.44,50
1844,63.0,2014-11-02 03:15:53,Transfer,2780.92,0
1845,35.0,2014-11-02 06:29:56,Deposit,528.7,50
1846,56.0,2014-11-03 01:42:31,Deposit,911.59,50
1847,124.0,2014-11-15 04:03:08,Withdrawal,2176.51,100
1848,124.0,2014-11-18 06:21:59,Deposit,153.67,5
1849,108.0,2014-11-20 01:27:30,Deposit,349.81,50
185,142.0,2001-07-03 14:22:52,Deposit,2902.86,5
1850,69.0,2014-11-26 01:44:26,Transfer,1705.46,0
1851,23.0,2014-12-01 10:51:13,Deposit,764.6699999999998,50
1852,116.0,2014-12-02 20:30:40,Deposit,2772.49,50
1853,91.0,2014-12-04 11:48:08,Deposit,2909.14,50
1854,63.0,2014-12-05 05:00:26,Deposit,2363.06,5
1855,21.0,2014-12-06 18:52:16,Deposit,1289.47,50
1856,15.0,2014-12-14 14:38:55,Transfer,1162.15,0
1857,23.0,2014-12-15 14:02:57,Deposit,2597.22,50
1858,87.0,2014-12-22 02:57:33,Deposit,2432.63,50
1859,111.0,2014-12-26 04:50:20,Deposit,1210.38,5
186,35.0,2001-07-11 17:15:01,Deposit,1409.38,50
1860,140.0,2014-12-26 21:20:00,Deposit,1486.8,50
1861,1.0,2014-12-28 06:33:49,Deposit,113.64,50
1862,58.0,2015-01-03 23:51:34,Deposit,2632.19,50
1863,124.0,2015-01-08 23:50:43,Deposit,817.11,5
1864,141.0,2015-01-09 00:22:35,Transfer,765.0499999999998,0
1865,112.0,2015-01-09 18:52:26,Withdrawal,2791.44,100
1866,52.0,2015-01-13 23:17:57,Deposit,406.62,50
1867,146.0,2015-01-14 05:06:48,Deposit,1657.47,5
1868,11.0,2015-01-16 07:06:41,Deposit,991.07,5
1869,75.0,2015-01-17 14:18:03,Deposit,37.71,50
187,34.0,2001-07-14 10:04:45,Deposit,879.62,50
1870,1.0,2015-01-19 23:46:30,Deposit,2612.92,50
1871,68.0,2015-01-21 06:04:06,Deposit,898.99,50
1872,145.0,2015-01-21 21:30:40,Deposit,2050.33,50
1873,114.0,2015-01-22 04:14:15,Transfer,946.65,0
1874,44.0,2015-01-27 11:14:03,Transfer,1148.39,0
1875,118.0,2015-01-27 13:31:33,Deposit,341.47,5
1876,127.0,2015-01-28 14:35:25,Deposit,154.38,50
1877,124.0,2015-02-04 11:03:44,Withdrawal,711.17,100
1878,142.0,2015-02-07 02:25:02,Deposit,931.17,5
1879,48.0,2015-02-11 16:36:02,Deposit,1495.21,50
188,124.0,2001-07-14 17:06:15,Transfer,1866.34,0
1880,83.0,2015-02-16 00:27:08,Withdrawal,1695.67,100
1881,47.0,2015-02-16 14:22:07,Deposit,2809.64,50
1882,46.0,2015-02-23 11:08:39,Deposit,785.47,50
1883,119.0,2015-02-24 10:51:57,Deposit,1708.07,50
1884,40.0,2015-02-24 13:44:25,Deposit,1858.12,5
1885,97.0,2015-02-26 18:22:27,Transfer,88.78,0
1886,100.0,2015-02-28 10:13:49,Deposit,1721.89,50
1887,68.0,2015-02-28 22:13:07,Deposit,1103.68,50
1888,16.0,2015-03-03 15:50:43,Deposit,320.1,50
1889,148.0,2015-03-04 05:30:15,Transfer,279.35,0
189,58.0,2001-07-16 10:56:17,Deposit,2623.74,50
1890,92.0,2015-03-04 23:26:34,Deposit,470.22,50
1891,109.0,2015-03-05 08:32:14,Deposit,1502.34,50
1892,125.0,2015-03-07 17:37:26,Withdrawal,244.55,100
1893,28.0,2015-03-08 01:04:00,Deposit,1256.52,50
1894,4.0,2015-03-08 21:42:11,Withdrawal,655.07,100
1895,45.0,2015-03-11 08:44:46,Deposit,2722.77,50
1896,98.0,2015-03-13 19:29:49,Deposit,446.07,50
1897,78.0,2015-03-20 02:35:51,Deposit,268.65,50
1898,32.0,2015-04-03 14:15:22,Deposit,962.58,50
1899,124.0,2015-04-04 21:11:13,Withdrawal,137.13,100
19,122.0,2000-02-23 19:09:06,Withdrawal,867.4099999999999,100
190,113.0,2001-07-19 06:20:58,Deposit,1997.88,50
1900,129.0,2015-04-08 16:59:25,Withdrawal,1203.67,100
1901,35.0,2015-04-09 17:57:56,Deposit,867.4199999999998,50
1902,136.0,2015-04-12 21:45:28,Deposit,2713.74,50
1903,10.0,2015-04-15 19:06:48,Transfer,336.86,0
1904,66.0,2015-04-16 18:03:35,Deposit,2861.24,50
1905,23.0,2015-04-16 22:17:57,Deposit,2419.81,50
1906,92.0,2015-04-18 09:27:05,Deposit,726.77,50
1907,10.0,2015-04-23 18:11:24,Transfer,475.67,0
1908,78.0,2015-05-12 22:06:29,Deposit,1967.36,50
1909,116.0,2015-05-15 12:12:14,Deposit,1904.55,50
191,86.0,2001-07-19 08:34:28,Withdrawal,44.07,100
1910,46.0,2015-05-16 01:18:03,Deposit,1416.78,50
1911,90.0,2015-05-18 02:18:43,Deposit,498.91,50
1912,29.0,2015-05-18 23:48:12,Deposit,452.38,50
1913,69.0,2015-05-24 08:43:59,Transfer,2043.88,0
1914,123.0,2015-06-01 22:56:07,Deposit,738.99,50
1915,87.0,2015-06-02 12:24:16,Deposit,790.0299999999999,50
1916,40.0,2015-06-02 12:32:44,Withdrawal,2992.39,100
1917,75.0,2015-06-04 04:56:27,Deposit,1570.74,50
1918,88.0,2015-06-05 19:10:20,Withdrawal,2070.69,100
1919,78.0,2015-06-06 04:52:08,Deposit,2834.36,50
192,1.0,2001-07-19 14:26:41,Deposit,1897.22,50
1920,110.0,2015-06-09 03:32:58,Deposit,2987.13,5
1921,4.0,2015-06-13 19:19:54,Transfer,308.19,0
1922,8.0,2015-06-14 01:40:11,Deposit,1753.86,50
1923,32.0,2015-06-14 02:19:56,Deposit,1067.26,50
1924,35.0,2015-06-16 20:52:32,Deposit,231.23,50
1925,113.0,2015-06-16 23:06:53,Deposit,854.96,50
1926,73.0,2015-06-18 00:23:45,Deposit,657.61,50
1927,83.0,2015-06-21 00:05:37,Withdrawal,1132.78,100
1928,40.0,2015-06-25 10:18:50,Withdrawal,2260.76,100
1929,125.0,2015-06-25 12:29:00,Deposit,2109.85,5
193,52.0,2001-07-20 12:43:00,Deposit,852.0599999999998,50
1930,11.0,2015-06-29 17:47:47,Deposit,2509.42,5
1931,58.0,2015-06-29 19:20:37,Deposit,455.48,50
1932,114.0,2015-06-30 21:59:51,Withdrawal,61.63,100
1933,127.0,2015-07-02 19:16:19,Deposit,233.85,50
1934,42.0,2015-07-07 01:23:07,Transfer,184.95,0
1935,6.0,2015-07-08 07:50:32,Deposit,139.0,5
1936,148.0,2015-07-10 06:21:12,Transfer,902.34,0
1937,77.0,2015-07-10 12:02:51,Deposit,2999.12,50
1938,130.0,2015-07-19 03:51:30,Transfer,1489.96,0
1939,77.0,2015-07-19 17:22:59,Deposit,2004.1,50
194,46.0,2001-07-23 10:15:38,Deposit,2170.37,50
1940,53.0,2015-07-27 04:05:26,Deposit,2259.45,50
1941,72.0,2015-07-29 06:09:41,Transfer,2853.39,0
1942,134.0,2015-07-31 06:16:37,Deposit,1014.27,50
1943,36.0,2015-08-01 21:56:08,Deposit,566.16,5
1944,42.0,2015-08-02 07:58:12,Transfer,2344.6,0
1945,108.0,2015-08-03 20:46:10,Deposit,1378.78,50
1946,15.0,2015-08-09 19:30:03,Withdrawal,2001.58,100
1947,42.0,2015-08-10 18:44:47,Withdrawal,1353.46,100
1948,52.0,2015-08-11 04:25:48,Deposit,415.72,50
1949,21.0,2015-08-17 18:26:30,Deposit,31.6,50
195,21.0,2001-08-06 15:45:06,Deposit,2783.05,50
1950,122.0,2015-08-18 19:57:54,Transfer,1081.91,0
1951,66.0,2015-08-22 04:46:36,Deposit,2672.3,50
1952,145.0,2015-08-22 09:48:54,Deposit,205.43,50
1953,63.0,2015-08-29 13:53:33,Withdrawal,2728.3,100
1954,145.0,2015-09-01 18:53:50,Deposit,1274.98,50
1955,122.0,2015-09-03 08:38:59,Withdrawal,246.08,100
1956,79.0,2015-09-06 23:34:45,Deposit,728.0499999999998,50
1957,121.0,2015-09-07 07:33:58,Transfer,311.98,0
1958,46.0,2015-09-07 19:06:22,Deposit,1632.05,50
1959,73.0,2015-09-08 15:43:09,Deposit,2034.79,50
196,56.0,2001-08-16 03:30:40,Deposit,1966.12,50
1960,32.0,2015-09-11 02:41:21,Deposit,1377.59,50
1961,53.0,2015-09-12 10:09:09,Deposit,2418.27,50
1962,112.0,2015-09-22 00:38:55,Withdrawal,1944.3,100
1963,38.0,2015-09-26 09:04:16,Deposit,2848.27,5
1964,35.0,2015-09-26 14:01:37,Deposit,2014.18,50
1965,67.0,2015-09-29 03:25:25,Deposit,2766.54,50
1966,15.0,2015-10-01 11:01:25,Transfer,2373.87,0
1967,82.0,2015-10-01 19:49:09,Deposit,667.69,50
1968,148.0,2015-10-08 06:03:24,Withdrawal,395.32,100
1969,109.0,2015-10-08 13:53:42,Deposit,441.39,50
197,92.0,2001-08-16 04:52:57,Deposit,2618.6,50
1970,40.0,2015-10-11 11:16:44,Withdrawal,2798.63,100
1971,116.0,2015-10-12 09:59:56,Deposit,725.37,50
1972,100.0,2015-10-17 09:01:25,Deposit,1381.74,50
1973,146.0,2015-10-17 23:45:15,Withdrawal,1787.34,100
1974,88.0,2015-10-18 01:49:02,Transfer,2085.46,0
1975,139.0,2015-10-19 01:36:45,Transfer,665.64,0
1976,118.0,2015-10-23 11:52:17,Withdrawal,293.2,100
1977,115.0,2015-10-25 15:01:09,Deposit,1435.65,50
1978,40.0,2015-10-27 07:57:55,Withdrawal,573.56,100
1979,119.0,2015-11-01 04:54:02,Deposit,53.37,50
198,56.0,2001-08-27 14:44:22,Deposit,2493.87,50
1980,145.0,2015-11-05 11:03:09,Deposit,2933.91,50
1981,100.0,2015-11-08 00:35:36,Deposit,2159.45,50
1982,85.0,2015-11-09 12:25:33,Deposit,2742.91,5
1983,115.0,2015-11-15 22:00:25,Deposit,2654.91,50
1984,127.0,2015-11-16 12:54:46,Deposit,2679.22,50
1985,16.0,2015-11-21 02:55:35,Deposit,1678.48,50
1986,5.0,2015-11-26 16:11:32,Deposit,614.62,50
1987,16.0,2015-12-04 20:04:35,Deposit,319.47,50
1988,51.0,2015-12-05 03:44:58,Deposit,2879.5,50
1989,146.0,2015-12-06 19:48:26,Transfer,144.17,0
199,22.0,2001-09-01 08:10:28,Transfer,295.78,0
1990,143.0,2015-12-07 12:43:44,Deposit,173.15,50
1991,98.0,2015-12-09 00:10:00,Deposit,1596.36,50
1992,5.0,2015-12-09 21:48:38,Deposit,1414.98,50
1993,144.0,2015-12-14 21:34:09,Transfer,1050.8,0
1994,110.0,2015-12-15 01:23:13,Transfer,2825.61,0
1995,75.0,2015-12-17 13:15:35,Deposit,1467.61,50
1996,63.0,2015-12-18 23:44:27,Withdrawal,1713.85,100
1997,148.0,2015-12-19 10:00:47,Deposit,790.71,5
1998,108.0,2015-12-19 12:24:41,Deposit,2271.04,50
1999,84.0,2015-12-25 05:27:06,Deposit,169.24,5
2,10.0,2000-01-03 06:58:49,Deposit,229.01,5
20,85.0,2000-02-26 19:04:07,Withdrawal,1365.32,100
200,113.0,2001-09-02 00:21:30,Deposit,1412.07,50
2000,39.0,2015-12-30 18:44:17,Deposit,1620.36,50
2001,75.0,2015-12-30 23:49:50,Deposit,1866.64,50
2002,28.0,2016-01-06 01:36:52,Deposit,2069.64,50
2003,20.0,2016-01-07 02:21:13,Transfer,2173.49,0
2004,85.0,2016-01-08 02:35:39,Deposit,137.66,5
2005,72.0,2016-01-10 06:18:57,Withdrawal,406.29,100
2006,139.0,2016-01-11 12:26:53,Deposit,737.63,5
2007,79.0,2016-01-13 02:43:46,Deposit,2193.18,50
2008,7.0,2016-01-16 11:07:54,Deposit,2205.17,50
2009,98.0,2016-02-02 01:42:47,Deposit,1884.13,50
201,56.0,2001-09-04 14:56:24,Deposit,316.23,50
2010,46.0,2016-02-06 05:37:35,Deposit,948.48,50
2011,114.0,2016-02-10 07:35:35,Transfer,784.4,0
2012,32.0,2016-02-11 09:42:07,Deposit,1193.29,50
2013,89.0,2016-02-12 11:35:30,Withdrawal,339.47,100
2014,91.0,2016-02-13 15:52:28,Deposit,1806.8,50
2015,67.0,2016-02-14 18:21:02,Deposit,1536.92,50
2016,145.0,2016-02-15 11:38:50,Deposit,2721.57,50
2017,28.0,2016-02-15 13:21:47,Deposit,2505.88,50
2018,82.0,2016-02-16 12:45:11,Deposit,483.75,50
2019,116.0,2016-02-21 19:08:26,Deposit,881.59,50
202,77.0,2001-09-04 19:36:25,Deposit,1015.76,50
2020,145.0,2016-02-22 21:16:17,Deposit,461.88,50
2021,133.0,2016-02-24 06:52:46,Deposit,1734.76,50
2022,136.0,2016-02-25 13:24:54,Deposit,2363.78,50
2023,36.0,2016-03-03 10:18:46,Deposit,2931.96,5
2024,124.0,2016-03-03 11:00:04,Withdrawal,2242.21,100
2025,51.0,2016-03-04 05:59:46,Deposit,371.03,50
2026,113.0,2016-03-08 12:07:50,Deposit,2793.8,50
2027,2.0,2016-03-09 02:31:28,Deposit,175.37,50
2028,82.0,2016-03-10 08:42:59,Deposit,778.96,50
2029,6.0,2016-03-13 00:40:21,Transfer,1944.85,0
203,45.0,2001-09-08 19:20:24,Deposit,1561.7,50
2030,40.0,2016-03-15 09:42:32,Deposit,1967.95,5
2031,129.0,2016-03-15 16:00:46,Deposit,171.45,5
2032,73.0,2016-03-15 19:56:18,Deposit,1883.18,50
2033,28.0,2016-03-17 23:40:19,Deposit,1749.01,50
2034,129.0,2016-03-19 02:17:48,Deposit,2189.58,5
2035,97.0,2016-03-20 00:08:59,Deposit,1352.71,5
2036,82.0,2016-03-26 10:32:40,Deposit,2378.13,50
2037,92.0,2016-04-01 13:08:17,Deposit,2876.63,50
2038,22.0,2016-04-08 02:38:20,Deposit,2221.35,5
2039,148.0,2016-04-10 22:03:37,Deposit,1331.23,5
204,143.0,2001-09-12 20:33:05,Deposit,156.27,50
2040,95.0,2016-04-12 12:14:04,Transfer,1398.24,0
2041,75.0,2016-04-18 13:43:01,Deposit,574.47,50
2042,68.0,2016-04-20 03:36:26,Deposit,2512.87,50
2043,40.0,2016-04-25 05:53:02,Withdrawal,1586.56,100
2044,36.0,2016-04-29 10:21:24,Transfer,2253.83,0
2045,144.0,2016-04-30 19:33:42,Withdrawal,258.45,100
2046,34.0,2016-05-07 06:30:15,Deposit,2060.4,50
2047,6.0,2016-05-10 12:08:25,Deposit,366.38,5
2048,29.0,2016-05-12 16:43:20,Deposit,66.62,50
2049,144.0,2016-05-15 20:27:36,Transfer,238.57,0
205,123.0,2001-09-18 14:57:32,Deposit,922.92,50
2050,15.0,2016-05-18 14:56:04,Withdrawal,1704.44,100
2051,100.0,2016-05-19 19:38:04,Deposit,1261.71,50
2052,67.0,2016-05-20 06:47:03,Deposit,1276.45,50
2053,66.0,2016-05-28 09:39:17,Deposit,1627.64,50
2054,38.0,2016-05-30 17:50:43,Deposit,2074.88,5
2055,23.0,2016-06-01 17:07:30,Deposit,934.78,50
2056,36.0,2016-06-06 03:28:58,Transfer,1387.47,0
2057,24.0,2016-06-07 20:12:49,Deposit,1341.99,50
2058,134.0,2016-06-10 20:20:05,Deposit,1131.34,50
2059,121.0,2016-06-15 18:06:13,Transfer,1078.72,0
206,4.0,2001-09-22 09:40:24,Transfer,276.12,0
2060,63.0,2016-06-22 23:08:05,Deposit,366.87,5
2061,119.0,2016-06-23 02:38:53,Deposit,1427.23,50
2062,4.0,2016-06-25 00:13:45,Transfer,343.53,0
2063,58.0,2016-06-28 04:07:02,Deposit,2574.05,50
2064,148.0,2016-06-29 09:21:31,Withdrawal,1477.51,100
2065,21.0,2016-07-01 02:46:00,Deposit,2493.79,50
2066,42.0,2016-07-01 08:34:55,Deposit,654.25,5
2067,140.0,2016-07-02 22:51:16,Deposit,1719.66,50
2068,116.0,2016-07-03 03:11:47,Deposit,1072.37,50
2069,112.0,2016-07-04 20:23:30,Deposit,1453.63,5
207,32.0,2001-09-24 20:07:56,Deposit,434.09,50
2070,45.0,2016-07-06 02:59:59,Deposit,166.67,50
2071,23.0,2016-07-06 23:19:38,Deposit,2535.01,50
2072,114.0,2016-07-12 20:00:38,Transfer,2633.22,0
2073,96.0,2016-07-13 20:56:18,Deposit,2828.01,50
2074,109.0,2016-07-16 15:24:21,Deposit,2690.32,50
2075,78.0,2016-07-21 01:20:07,Deposit,2239.37,50
2076,40.0,2016-07-22 15:08:32,Deposit,469.57,5
2077,2.0,2016-07-23 12:19:39,Deposit,2647.28,50
2078,114.0,2016-07-26 19:42:27,Transfer,84.54999999999998,0
2079,108.0,2016-08-01 21:05:37,Deposit,1352.1,50
208,34.0,2001-09-29 15:57:01,Deposit,2583.83,50
2080,8.0,2016-08-02 09:29:58,Deposit,78.87999999999998,50
2081,28.0,2016-08-02 12:32:48,Deposit,2691.66,50
2082,121.0,2016-08-06 22:14:27,Transfer,2184.93,0
2083,142.0,2016-08-07 10:17:22,Transfer,890.02,0
2084,108.0,2016-08-18 12:23:14,Deposit,2201.81,50
2085,44.0,2016-08-19 18:31:36,Withdrawal,1700.82,100
2086,48.0,2016-08-20 18:59:06,Deposit,1777.53,50
2087,46.0,2016-08-23 17:34:42,Deposit,1481.25,50
2088,4.0,2016-08-23 23:17:32,Withdrawal,2851.09,100
2089,69.0,2016-08-25 07:45:06,Deposit,961.83,5
209,44.0,2001-10-02 19:08:21,Transfer,2910.71,0
2090,112.0,2016-08-27 19:18:39,Withdrawal,2350.01,100
2091,66.0,2016-09-01 09:14:24,Deposit,528.76,50
2092,142.0,2016-09-01 16:09:46,Withdrawal,2328.79,100
2093,134.0,2016-09-03 15:37:58,Deposit,1379.55,50
2094,20.0,2016-09-05 14:51:52,Transfer,102.53,0
2095,38.0,2016-09-06 23:08:36,Withdrawal,1820.25,100
2096,142.0,2016-09-08 06:59:32,Transfer,1622.78,0
2097,20.0,2016-09-09 09:20:39,Deposit,598.66,5
2098,24.0,2016-09-09 18:51:43,Deposit,2830.05,50
2099,96.0,2016-09-10 22:50:54,Deposit,2275.62,50
21,88.0,2000-03-04 02:26:48,Deposit,2525.13,5
210,68.0,2001-10-03 12:13:45,Deposit,695.33,50
2100,123.0,2016-09-18 08:24:36,Deposit,1534.49,50
2101,111.0,2016-09-20 11:21:35,Deposit,41.54,5
2102,124.0,2016-09-20 19:32:37,Transfer,1974.25,0
2103,115.0,2016-09-23 12:48:33,Deposit,1451.68,50
2104,35.0,2016-09-23 21:44:01,Deposit,29.64,50
2105,42.0,2016-09-25 22:51:45,Withdrawal,1897.74,100
2106,127.0,2016-09-27 07:31:42,Deposit,250.52,50
2107,68.0,2016-09-28 01:48:20,Deposit,2669.98,50
2108,124.0,2016-09-29 16:06:55,Deposit,284.48,5
2109,83.0,2016-09-29 16:38:34,Withdrawal,639.77,100
211,95.0,2001-10-06 12:40:54,Withdrawal,1282.85,100
2110,86.0,2016-10-07 18:37:16,Deposit,2911.27,5
2111,11.0,2016-10-07 19:12:14,Deposit,1189.69,5
2112,110.0,2016-10-09 12:50:43,Deposit,674.54,5
2113,8.0,2016-10-10 09:57:26,Deposit,1927.7,50
2114,8.0,2016-10-15 14:12:16,Deposit,2423.25,50
2115,2.0,2016-10-18 15:34:45,Deposit,1023.55,50
2116,53.0,2016-10-18 19:14:27,Deposit,243.27,50
2117,121.0,2016-10-22 08:36:58,Transfer,1135.11,0
2118,56.0,2016-10-24 01:41:21,Deposit,1083.6,50
2119,69.0,2016-10-24 07:23:42,Transfer,2093.44,0
212,89.0,2001-10-09 07:42:17,Transfer,904.47,0
2120,15.0,2016-10-30 19:22:33,Transfer,166.09,0
2121,52.0,2016-11-02 12:53:20,Deposit,2165.1,50
2122,134.0,2016-11-07 04:31:07,Deposit,2820.87,50
2123,89.0,2016-11-10 18:55:01,Withdrawal,2070.09,100
2124,116.0,2016-11-12 09:14:31,Deposit,547.62,50
2125,77.0,2016-11-15 05:05:08,Deposit,607.98,50
2126,113.0,2016-11-20 03:48:40,Deposit,1115.32,50
2127,34.0,2016-11-21 00:08:57,Deposit,2153.64,50
2128,110.0,2016-11-21 16:18:29,Deposit,2278.99,5
2129,133.0,2016-11-25 03:54:33,Deposit,698.23,50
213,1.0,2001-10-09 11:04:40,Deposit,195.04,50
2130,32.0,2016-11-29 04:15:34,Deposit,101.38,50
2131,142.0,2016-12-01 21:41:02,Withdrawal,205.72,100
2132,148.0,2016-12-04 21:34:52,Withdrawal,595.04,100
2133,45.0,2016-12-06 07:12:55,Deposit,47.87,50
2134,38.0,2016-12-07 05:13:09,Deposit,1015.14,5
2135,92.0,2016-12-12 07:19:29,Deposit,2194.13,50
2136,44.0,2016-12-12 14:31:21,Deposit,1617.23,5
2137,139.0,2016-12-12 21:06:04,Deposit,2691.94,5
2138,38.0,2016-12-15 18:54:20,Withdrawal,2570.23,100
2139,24.0,2016-12-15 20:19:25,Deposit,2976.85,50
214,115.0,2001-10-09 15:11:29,Deposit,2026.82,50
2140,36.0,2016-12-18 21:50:25,Transfer,43.94,0
2141,111.0,2016-12-21 05:02:18,Transfer,166.26,0
2142,111.0,2016-12-25 21:17:00,Withdrawal,1160.15,100
2143,110.0,2016-12-25 23:21:57,Deposit,1856.66,5
2144,24.0,2016-12-28 12:53:47,Deposit,2539.13,50
2145,98.0,2016-12-31 20:36:12,Deposit,945.56,50
2146,86.0,2017-01-03 09:17:37,Deposit,2141.57,5
2147,96.0,2017-01-03 18:42:44,Deposit,2027.76,50
2148,78.0,2017-01-07 20:56:05,Deposit,1733.5,50
2149,125.0,2017-01-12 16:01:48,Withdrawal,2981.05,100
215,124.0,2001-10-10 18:11:37,Transfer,188.76,0
2150,24.0,2017-01-12 20:55:22,Deposit,2176.51,50
2151,72.0,2017-01-12 23:00:13,Transfer,2809.64,0
2152,63.0,2017-01-20 08:04:17,Withdrawal,1656.42,100
2153,89.0,2017-01-22 19:19:00,Withdrawal,1463.82,100
2154,130.0,2017-02-02 16:08:35,Transfer,1260.72,0
2155,11.0,2017-02-08 04:33:08,Withdrawal,1541.66,100
2156,15.0,2017-02-15 19:47:45,Transfer,221.47,0
2157,34.0,2017-02-16 14:11:31,Deposit,1106.53,50
2158,148.0,2017-02-17 00:25:55,Transfer,315.17,0
2159,51.0,2017-02-20 08:18:40,Deposit,576.81,50
216,125.0,2001-10-13 21:46:56,Transfer,1315.84,0
2160,63.0,2017-02-25 22:05:51,Deposit,2262.09,5
2161,125.0,2017-02-26 04:22:44,Deposit,2656.79,5
2162,73.0,2017-02-28 17:29:56,Deposit,1604.28,50
2163,125.0,2017-03-02 05:30:43,Deposit,1073.67,5
2164,142.0,2017-03-03 10:36:10,Deposit,105.86,5
2165,36.0,2017-03-04 02:29:11,Transfer,1412.64,0
2166,93.0,2017-03-04 13:23:34,Transfer,872.9199999999998,0
2167,4.0,2017-03-04 23:41:05,Deposit,371.16,5
2168,114.0,2017-03-05 08:54:01,Transfer,379.01,0
2169,134.0,2017-03-08 04:53:50,Deposit,1875.15,50
217,129.0,2001-10-18 19:50:52,Deposit,2350.82,5
2170,54.0,2017-03-11 08:00:57,Transfer,2484.45,0
2171,109.0,2017-03-15 07:54:52,Deposit,2819.57,50
2172,133.0,2017-03-17 16:31:04,Deposit,496.02,50
2173,133.0,2017-03-19 01:32:36,Deposit,1923.0,50
2174,90.0,2017-03-20 06:47:46,Deposit,763.48,50
2175,16.0,2017-03-28 20:42:09,Deposit,1138.41,50
2176,129.0,2017-04-03 02:48:41,Withdrawal,966.85,100
2177,5.0,2017-04-05 13:49:42,Deposit,2043.34,50
2178,116.0,2017-04-09 16:19:11,Deposit,1808.28,50
